transaction_id,user_id,account_age_days,total_transactions_user,avg_amount_user,amount,country,bin_country,channel,merchant_category,promo_used,avs_match,cvv_result,three_ds_flag,transaction_time,shipping_distance_km,is_fraud
5642,114,1137,52,1057.06,417.91,US,US,app,travel,0,1,1,0,2024-02-07T03:17:26Z,51.39,0
5643,114,1137,52,1057.06,1348.01,US,DE,web,gaming,0,1,1,1,2024-02-18T13:23:12Z,1522.87,0
5644,114,1137,52,1057.06,607.94,US,US,web,grocery,1,0,1,1,2024-02-19T08:24:25Z,213.48,1
5645,114,1137,52,1057.06,1112.17,US,US,app,gaming,0,1,1,1,2024-02-24T23:16:43Z,189.04,0
5646,114,1137,52,1057.06,805.21,US,US,web,electronics,0,0,1,1,2024-03-15T02:53:56Z,407.9,0
5647,114,1137,52,1057.06,616.69,US,US,web,travel,0,1,1,1,2024-03-21T06:17:13Z,390.35,0
5648,114,1137,52,1057.06,707.02,US,US,app,electronics,0,1,1,1,2024-03-22T08:30:51Z,21.29,0
5649,114,1137,52,1057.06,1183.39,US,US,web,electronics,1,1,1,1,2024-03-29T00:57:55Z,378.25,0
5650,114,1137,52,1057.06,556.96,US,US,app,grocery,0,1,1,1,2024-04-03T18:03:07Z,188.22,0
5651,114,1137,52,1057.06,726.93,US,US,app,grocery,0,1,1,1,2024-04-13T08:39:46Z,405.64,0
5652,114,1137,52,1057.06,1472.74,US,US,web,fashion,0,1,1,1,2024-04-20T01:02:54Z,132.3,0
5653,114,1137,52,1057.06,3883.46,US,US,web,electronics,0,1,1,1,2024-04-23T02:27:45Z,95.03,0
5654,114,1137,52,1057.06,1342.16,US,US,web,gaming,0,1,0,0,2024-05-02T18:47:09Z,21.65,0
5655,114,1137,52,1057.06,668.22,US,US,app,gaming,0,1,1,1,2024-05-04T14:48:57Z,136.67,0
5656,114,1137,52,1057.06,879.79,US,US,app,electronics,0,1,1,1,2024-05-07T04:17:49Z,0.08,0
5657,114,1137,52,1057.06,1073.88,US,US,web,gaming,0,1,1,1,2024-05-12T06:17:49Z,1.98,0
5658,114,1137,52,1057.06,887.61,US,US,app,travel,0,1,1,0,2024-05-13T22:40:49Z,374.98,0
5659,114,1137,52,1057.06,1660.33,US,US,app,fashion,0,0,0,0,2024-05-20T14:37:19Z,422.7,0
5660,114,1137,52,1057.06,1178.48,US,US,app,travel,0,1,1,1,2024-05-20T19:33:53Z,351.71,0
5661,114,1137,52,1057.06,1664.31,US,US,web,fashion,1,1,1,1,2024-05-23T12:56:27Z,83.26,0
5662,114,1137,52,1057.06,903.27,US,US,app,fashion,0,1,1,1,2024-05-29T10:34:52Z,475.89,0
5663,114,1137,52,1057.06,2050.81,US,PL,web,electronics,0,1,1,1,2024-05-30T02:57:37Z,1439.5,0
5664,114,1137,52,1057.06,972.63,US,US,web,gaming,0,1,1,1,2024-06-08T14:26:43Z,457.54,0
5665,114,1137,52,1057.06,650.44,US,US,app,grocery,0,1,1,1,2024-06-09T02:35:54Z,258.59,0
5666,114,1137,52,1057.06,3139.76,US,US,app,grocery,0,1,1,1,2024-06-09T16:14:32Z,48.93,0
5667,114,1137,52,1057.06,424.43,US,US,web,electronics,0,1,1,1,2024-06-10T00:30:57Z,129.12,0
5668,114,1137,52,1057.06,730.6,US,US,app,electronics,1,1,1,0,2024-07-03T17:47:58Z,140.98,0
5669,114,1137,52,1057.06,772.57,US,US,web,gaming,1,1,1,0,2024-07-19T02:24:14Z,85.19,0
5670,114,1137,52,1057.06,2523.72,US,US,web,travel,0,0,0,0,2024-07-27T00:16:52Z,495.49,1
5671,114,1137,52,1057.06,3704.84,US,US,web,fashion,0,1,1,1,2024-07-29T19:03:53Z,124.82,0
5672,114,1137,52,1057.06,2608.87,US,US,app,travel,0,1,1,0,2024-07-30T12:54:16Z,414.26,0
5673,114,1137,52,1057.06,2231.0,US,US,web,travel,0,1,1,1,2024-08-01T01:22:03Z,290.98,0
5674,114,1137,52,1057.06,895.98,US,US,app,travel,0,1,1,1,2024-08-03T08:58:17Z,428.7,0
5675,114,1137,52,1057.06,3555.78,US,US,web,gaming,0,1,1,1,2024-08-10T06:58:22Z,304.19,0
5676,114,1137,52,1057.06,1270.82,US,US,web,travel,0,1,1,1,2024-08-15T15:22:05Z,477.24,0
5677,114,1137,52,1057.06,1723.09,US,US,web,travel,0,1,1,1,2024-08-16T21:22:57Z,194.3,0
5678,114,1137,52,1057.06,1156.43,US,US,app,electronics,0,1,1,1,2024-08-21T13:57:29Z,323.33,0
5679,114,1137,52,1057.06,1031.23,US,US,web,grocery,0,1,1,1,2024-09-02T06:47:59Z,323.7,0
5680,114,1137,52,1057.06,932.02,US,US,app,grocery,0,0,0,0,2024-09-06T11:02:18Z,242.63,0
5681,114,1137,52,1057.06,951.86,US,US,web,travel,0,1,1,0,2024-09-06T22:11:29Z,290.28,0
5682,114,1137,52,1057.06,1432.95,US,US,web,fashion,1,1,1,1,2024-09-09T09:57:11Z,178.0,0
5683,114,1137,52,1057.06,1270.09,US,US,web,gaming,0,0,0,1,2024-09-13T22:50:42Z,313.48,0
5684,114,1137,52,1057.06,1040.55,US,US,web,gaming,0,1,1,1,2024-09-24T10:32:03Z,124.04,0
5685,114,1137,52,1057.06,2248.47,US,US,web,grocery,1,1,1,1,2024-09-27T19:46:50Z,319.88,0
5686,114,1137,52,1057.06,239.81,US,US,app,grocery,0,1,1,1,2024-10-03T14:37:09Z,262.97,0
5687,114,1137,52,1057.06,1364.01,US,US,web,travel,0,0,0,0,2024-10-08T05:46:25Z,407.86,0
5688,114,1137,52,1057.06,1513.4,US,US,web,electronics,1,1,1,1,2024-10-11T00:35:06Z,99.19,0
5689,114,1137,52,1057.06,1875.67,US,US,web,gaming,0,1,1,1,2024-10-16T08:43:45Z,86.39,0
5690,114,1137,52,1057.06,1023.32,US,US,app,fashion,0,1,1,1,2024-10-22T23:27:28Z,348.64,0
5691,114,1137,52,1057.06,1172.86,US,US,app,grocery,0,1,1,0,2024-10-31T11:05:07Z,349.73,0
5692,115,479,41,74.26,121.58,FR,FR,web,grocery,0,1,1,1,2024-01-09T21:03:27Z,244.61,0
5693,115,479,41,74.26,156.53,FR,FR,web,fashion,0,1,1,1,2024-01-10T09:34:49Z,165.35,0
5694,115,479,41,74.26,63.9,FR,FR,web,grocery,0,1,1,1,2024-01-26T11:05:37Z,475.81,0
5695,115,479,41,74.26,84.87,FR,FR,app,gaming,1,1,1,1,2024-01-31T16:20:29Z,89.83,0
5696,115,479,41,74.26,171.9,FR,FR,web,electronics,0,1,1,1,2024-02-08T04:12:26Z,235.86,0
5697,115,479,41,74.26,25.68,FR,FR,web,travel,0,1,1,1,2024-02-09T23:35:20Z,88.88,0
5698,115,479,41,74.26,52.6,FR,FR,web,fashion,0,1,0,0,2024-02-10T19:43:14Z,289.29,0
5699,115,479,41,74.26,154.56,FR,FR,app,grocery,0,1,1,1,2024-02-26T00:14:04Z,140.06,0
5700,115,479,41,74.26,128.24,FR,FR,app,gaming,0,1,1,1,2024-03-01T07:11:33Z,329.71,0
5701,115,479,41,74.26,96.43,FR,FR,app,electronics,0,1,1,0,2024-03-04T22:31:41Z,334.71,0
5702,115,479,41,74.26,59.34,FR,FR,web,electronics,0,1,0,0,2024-03-14T22:18:49Z,454.18,0
5703,115,479,41,74.26,47.79,FR,FR,app,electronics,0,1,1,1,2024-03-17T14:57:58Z,485.68,0
5704,115,479,41,74.26,55.26,FR,FR,web,gaming,0,1,1,1,2024-03-24T08:43:19Z,70.11,0
5705,115,479,41,74.26,161.04,FR,FR,app,gaming,0,1,1,1,2024-03-26T00:25:27Z,247.11,0
5706,115,479,41,74.26,54.24,FR,FR,web,fashion,0,1,1,1,2024-03-27T16:56:09Z,116.08,0
5707,115,479,41,74.26,78.13,FR,FR,app,electronics,0,1,1,1,2024-03-28T18:36:45Z,499.44,0
5708,115,479,41,74.26,50.95,FR,FR,app,grocery,0,1,1,1,2024-03-31T04:32:11Z,448.23,0
5709,115,479,41,74.26,113.19,FR,FR,web,fashion,0,1,1,1,2024-04-25T21:10:30Z,327.15,0
5710,115,479,41,74.26,56.73,FR,FR,app,grocery,1,1,1,1,2024-05-02T20:19:17Z,284.81,0
5711,115,479,41,74.26,70.73,FR,FR,app,fashion,0,1,0,0,2024-05-03T03:25:58Z,98.83,0
5712,115,479,41,74.26,32.01,FR,FR,web,travel,1,1,1,0,2024-05-12T06:11:12Z,342.17,0
5713,115,479,41,74.26,33.15,FR,FR,app,grocery,0,1,1,1,2024-05-17T19:55:22Z,492.46,0
5714,115,479,41,74.26,74.55,FR,FR,app,travel,0,1,1,1,2024-05-23T05:24:06Z,453.86,0
5715,115,479,41,74.26,38.29,FR,FR,web,grocery,0,1,1,0,2024-05-27T18:21:48Z,278.28,0
5716,115,479,41,74.26,212.76,FR,FR,web,gaming,0,1,1,1,2024-05-30T08:18:07Z,202.08,0
5717,115,479,41,74.26,26.49,FR,FR,web,gaming,0,1,1,1,2024-06-02T17:55:05Z,86.3,0
5718,115,479,41,74.26,49.78,FR,FR,web,electronics,1,1,1,1,2024-06-14T02:28:31Z,377.23,0
5719,115,479,41,74.26,74.89,FR,FR,web,electronics,0,1,1,1,2024-06-19T01:56:52Z,398.59,0
5720,115,479,41,74.26,61.87,FR,FR,app,fashion,0,1,1,1,2024-06-22T18:57:06Z,323.38,0
5721,115,479,41,74.26,42.76,FR,FR,web,electronics,0,1,1,1,2024-08-03T18:10:39Z,125.02,0
5722,115,479,41,74.26,46.0,FR,FR,app,travel,0,1,1,1,2024-08-11T13:13:43Z,414.16,0
5723,115,479,41,74.26,45.25,FR,FR,app,fashion,0,0,0,0,2024-08-12T06:56:24Z,51.19,0
5724,115,479,41,74.26,64.35,FR,FR,web,grocery,0,1,1,1,2024-08-17T03:58:42Z,427.62,0
5725,115,479,41,74.26,197.08,FR,FR,web,grocery,0,0,1,0,2024-08-25T23:52:07Z,112.85,0
5726,115,479,41,74.26,77.22,FR,FR,app,gaming,0,1,1,1,2024-09-13T00:45:28Z,431.55,0
5727,115,479,41,74.26,134.17,FR,FR,app,grocery,0,1,1,1,2024-09-15T20:41:01Z,160.22,0
5728,115,479,41,74.26,95.69,FR,FR,app,electronics,1,1,1,1,2024-09-16T09:32:29Z,451.29,0
5729,115,479,41,74.26,129.62,FR,FR,app,gaming,0,1,1,1,2024-09-23T13:24:42Z,490.03,0
5730,115,479,41,74.26,18.31,FR,FR,web,electronics,0,0,1,1,2024-09-24T02:16:28Z,334.94,0
5731,115,479,41,74.26,63.78,FR,FR,web,fashion,0,0,1,0,2024-10-25T05:17:46Z,375.02,0
5732,115,479,41,74.26,142.77,FR,NL,app,electronics,1,1,1,1,2024-10-27T17:45:26Z,1758.81,0
5733,116,93,57,121.7,91.44,PL,PL,web,grocery,0,1,1,1,2024-01-04T08:15:17Z,133.4,0
5734,116,93,57,121.7,293.77,PL,PL,web,gaming,1,0,1,1,2024-01-25T15:40:46Z,9.93,0
5735,116,93,57,121.7,255.57,PL,PL,web,fashion,0,0,1,1,2024-02-01T08:55:08Z,254.16,0
5736,116,93,57,121.7,96.25,PL,TR,web,grocery,0,1,1,1,2024-02-04T04:51:21Z,962.54,0
5737,116,93,57,121.7,94.63,PL,PL,app,gaming,1,1,1,1,2024-02-06T07:10:31Z,71.11,0
5738,116,93,57,121.7,73.31,PL,PL,web,fashion,0,1,1,1,2024-02-07T15:54:52Z,226.25,0
5739,116,93,57,121.7,88.83,PL,PL,web,gaming,0,1,1,1,2024-02-09T02:43:15Z,269.51,0
5740,116,93,57,121.7,65.71,PL,PL,app,travel,0,1,0,1,2024-02-12T16:59:07Z,361.6,0
5741,116,93,57,121.7,150.8,PL,PL,web,grocery,0,1,1,1,2024-02-22T11:45:08Z,36.95,0
5742,116,93,57,121.7,58.76,PL,PL,web,grocery,0,1,1,1,2024-02-27T19:27:47Z,14.09,0
5743,116,93,57,121.7,164.58,PL,PL,app,travel,0,1,1,1,2024-02-29T21:11:43Z,260.56,0
5744,116,93,57,121.7,166.6,PL,PL,web,travel,0,1,1,1,2024-03-06T20:20:00Z,48.63,0
5745,116,93,57,121.7,53.03,PL,PL,web,gaming,0,1,1,1,2024-03-10T01:29:02Z,43.34,0
5746,116,93,57,121.7,264.13,PL,PL,web,gaming,0,1,1,1,2024-03-21T05:19:30Z,458.7,0
5747,116,93,57,121.7,157.33,PL,PL,web,electronics,0,1,1,1,2024-03-31T12:20:51Z,486.23,0
5748,116,93,57,121.7,177.04,PL,PL,app,gaming,1,1,1,0,2024-04-01T10:31:23Z,94.54,0
5749,116,93,57,121.7,83.28,PL,PL,app,electronics,0,1,1,1,2024-04-01T21:44:50Z,320.81,0
5750,116,93,57,121.7,166.12,PL,PL,app,fashion,1,1,1,1,2024-04-04T16:53:37Z,207.84,0
5751,116,93,57,121.7,213.74,PL,PL,app,travel,0,1,1,1,2024-04-08T23:34:40Z,210.43,0
5752,116,93,57,121.7,115.84,PL,PL,web,travel,0,0,0,0,2024-04-17T13:20:53Z,366.22,0
5753,116,93,57,121.7,331.13,PL,PL,app,fashion,0,1,1,0,2024-04-19T19:37:17Z,33.63,0
5754,116,93,57,121.7,124.41,PL,PL,app,gaming,0,1,1,1,2024-04-25T21:36:32Z,401.48,0
5755,116,93,57,121.7,215.28,PL,PL,web,fashion,0,1,1,0,2024-04-27T09:19:08Z,137.15,0
5756,116,93,57,121.7,140.9,PL,PL,app,travel,0,0,1,1,2024-05-16T11:55:42Z,255.0,0
5757,116,93,57,121.7,163.09,PL,PL,app,gaming,0,1,1,1,2024-05-24T00:34:58Z,73.55,0
5758,116,93,57,121.7,52.77,PL,PL,web,grocery,0,1,1,1,2024-05-29T00:10:37Z,241.89,0
5759,116,93,57,121.7,146.51,PL,PL,app,electronics,0,1,1,1,2024-06-01T02:02:58Z,5.14,0
5760,116,93,57,121.7,84.27,PL,PL,app,travel,0,1,1,1,2024-06-03T03:28:58Z,479.08,0
5761,116,93,57,121.7,79.71,PL,NL,web,travel,0,1,1,0,2024-06-04T13:04:42Z,1049.37,0
5762,116,93,57,121.7,291.08,PL,PL,web,electronics,0,1,0,0,2024-06-05T19:56:32Z,485.03,0
5763,116,93,57,121.7,109.36,PL,PL,app,electronics,0,1,1,1,2024-06-08T05:05:04Z,200.25,0
5764,116,93,57,121.7,73.69,PL,GB,web,gaming,0,1,1,1,2024-06-14T07:52:33Z,918.3,0
5765,116,93,57,121.7,101.7,PL,PL,app,electronics,0,1,1,1,2024-06-18T10:14:07Z,454.48,0
5766,116,93,57,121.7,63.52,PL,PL,web,grocery,0,1,1,1,2024-06-22T23:40:24Z,417.7,0
5767,116,93,57,121.7,249.26,PL,PL,app,grocery,1,1,1,1,2024-06-23T04:26:58Z,18.47,0
5768,116,93,57,121.7,85.94,PL,PL,web,travel,0,1,1,1,2024-07-15T00:46:53Z,375.51,0
5769,116,93,57,121.7,158.57,PL,PL,web,travel,0,1,1,1,2024-07-26T09:51:36Z,481.49,0
5770,116,93,57,121.7,239.75,PL,PL,app,fashion,0,1,1,1,2024-07-27T14:48:15Z,484.33,0
5771,116,93,57,121.7,94.77,PL,PL,web,gaming,0,1,1,1,2024-07-27T15:55:16Z,497.07,0
5772,116,93,57,121.7,158.79,PL,PL,app,electronics,0,0,0,1,2024-08-04T17:41:29Z,30.84,0
5773,116,93,57,121.7,72.71,PL,PL,web,electronics,0,1,1,1,2024-08-05T22:10:55Z,401.35,0
5774,116,93,57,121.7,413.41,PL,PL,web,grocery,0,1,1,1,2024-08-07T07:42:54Z,43.89,0
5775,116,93,57,121.7,194.36,PL,PL,app,grocery,1,1,1,1,2024-08-10T10:00:39Z,225.24,0
5776,116,93,57,121.7,110.53,PL,PL,app,gaming,0,0,1,1,2024-08-18T10:31:23Z,231.14,0
5777,116,93,57,121.7,82.69,PL,FR,app,electronics,0,1,0,0,2024-08-20T15:24:42Z,1992.55,0
5778,116,93,57,121.7,114.96,PL,PL,web,gaming,0,1,1,1,2024-08-27T12:41:48Z,41.71,0
5779,116,93,57,121.7,102.67,PL,PL,app,electronics,0,1,1,1,2024-09-02T06:35:02Z,483.38,0
5780,116,93,57,121.7,323.12,PL,PL,web,gaming,0,1,1,1,2024-09-05T18:43:37Z,432.82,0
5781,116,93,57,121.7,65.94,PL,PL,app,electronics,1,0,1,1,2024-09-06T09:10:26Z,434.66,0
5782,116,93,57,121.7,130.18,PL,PL,app,fashion,1,1,1,0,2024-09-08T01:13:16Z,440.76,0
5783,116,93,57,121.7,120.59,PL,NL,web,travel,0,0,1,1,2024-09-18T06:50:36Z,1693.91,0
5784,116,93,57,121.7,114.76,PL,PL,web,fashion,0,1,1,1,2024-09-28T15:22:43Z,457.37,0
5785,116,93,57,121.7,115.27,PL,PL,app,electronics,0,1,1,0,2024-09-30T00:53:29Z,70.73,0
5786,116,93,57,121.7,114.84,PL,PL,app,travel,1,0,1,0,2024-10-01T10:29:58Z,200.5,0
5787,116,93,57,121.7,188.31,PL,PL,web,travel,0,1,1,0,2024-10-14T01:35:16Z,482.62,0
5788,116,93,57,121.7,165.02,PL,PL,web,grocery,0,0,1,1,2024-10-18T22:53:40Z,410.35,0
5789,116,93,57,121.7,150.06,PL,PL,app,fashion,0,0,1,1,2024-10-27T03:14:24Z,498.36,0
5790,117,1609,51,86.95,19.07,DE,DE,app,grocery,0,1,1,1,2024-01-16T02:17:18Z,373.88,0
5791,117,1609,51,86.95,101.01,DE,DE,web,electronics,0,1,1,1,2024-01-16T23:11:05Z,328.02,0
5792,117,1609,51,86.95,38.0,DE,DE,web,electronics,0,1,1,1,2024-02-14T10:31:15Z,384.0,0
5793,117,1609,51,86.95,120.11,DE,DE,app,travel,0,1,1,1,2024-02-20T08:40:54Z,395.53,0
5794,117,1609,51,86.95,181.73,DE,DE,web,gaming,1,1,1,1,2024-02-23T22:44:02Z,79.32,0
5795,117,1609,51,86.95,54.72,DE,DE,app,electronics,1,1,1,1,2024-03-01T11:23:30Z,238.64,0
5796,117,1609,51,86.95,76.28,DE,DE,web,travel,0,1,1,1,2024-03-06T05:26:46Z,494.74,0
5797,117,1609,51,86.95,64.43,DE,DE,web,travel,0,1,1,0,2024-03-07T06:24:26Z,54.69,0
5798,117,1609,51,86.95,161.26,DE,DE,web,travel,0,0,1,0,2024-03-10T02:36:34Z,479.61,0
5799,117,1609,51,86.95,91.18,DE,DE,web,electronics,0,1,1,0,2024-03-12T03:57:36Z,142.73,0
5800,117,1609,51,86.95,206.33,DE,DE,app,grocery,0,1,1,1,2024-03-13T13:14:37Z,297.31,0
5801,117,1609,51,86.95,106.93,DE,DE,web,fashion,0,1,1,1,2024-03-13T20:16:09Z,151.3,0
5802,117,1609,51,86.95,98.15,DE,DE,web,electronics,0,1,1,0,2024-03-21T10:01:21Z,113.39,0
5803,117,1609,51,86.95,89.96,DE,DE,app,fashion,0,1,1,1,2024-03-22T07:51:38Z,202.6,0
5804,117,1609,51,86.95,130.88,DE,DE,app,travel,1,1,1,1,2024-03-24T02:24:50Z,242.67,0
5805,117,1609,51,86.95,36.47,DE,DE,web,electronics,1,1,1,0,2024-04-06T11:25:27Z,145.95,0
5806,117,1609,51,86.95,90.74,DE,DE,app,gaming,0,1,1,1,2024-04-06T11:36:06Z,368.72,0
5807,117,1609,51,86.95,83.95,DE,DE,web,travel,0,1,1,1,2024-04-12T19:48:11Z,452.78,0
5808,117,1609,51,86.95,124.96,DE,DE,app,fashion,0,1,1,1,2024-04-26T06:00:23Z,87.49,0
5809,117,1609,51,86.95,79.16,DE,DE,web,grocery,0,1,1,0,2024-04-27T07:16:54Z,468.65,0
5810,117,1609,51,86.95,51.72,DE,DE,web,fashion,0,1,1,1,2024-05-05T11:03:30Z,220.8,0
5811,117,1609,51,86.95,87.27,DE,DE,web,grocery,0,1,1,0,2024-05-07T00:10:10Z,329.3,0
5812,117,1609,51,86.95,50.6,DE,DE,app,electronics,0,1,1,1,2024-05-07T03:16:27Z,49.73,0
5813,117,1609,51,86.95,33.2,DE,DE,app,grocery,1,1,1,0,2024-05-15T08:58:52Z,116.97,0
5814,117,1609,51,86.95,125.07,DE,DE,app,grocery,0,1,1,1,2024-05-17T00:26:16Z,75.94,0
5815,117,1609,51,86.95,116.14,DE,DE,app,fashion,0,1,1,1,2024-05-19T10:39:13Z,315.93,0
5816,117,1609,51,86.95,109.82,DE,DE,app,fashion,0,1,0,0,2024-05-29T08:58:00Z,488.17,0
5817,117,1609,51,86.95,166.79,DE,FR,app,electronics,0,1,1,0,2024-05-29T18:37:08Z,1337.5,0
5818,117,1609,51,86.95,62.35,DE,DE,app,gaming,0,1,1,1,2024-06-09T09:04:03Z,78.62,0
5819,117,1609,51,86.95,42.51,DE,DE,app,grocery,0,1,1,1,2024-06-12T13:47:44Z,386.87,0
5820,117,1609,51,86.95,83.95,DE,DE,web,grocery,0,1,1,0,2024-07-05T23:31:35Z,177.27,0
5821,117,1609,51,86.95,73.08,DE,DE,app,fashion,0,1,0,0,2024-07-11T06:32:51Z,32.38,0
5822,117,1609,51,86.95,57.06,DE,DE,app,electronics,0,0,0,0,2024-07-16T17:11:15Z,488.51,0
5823,117,1609,51,86.95,83.54,DE,DE,web,fashion,0,1,1,1,2024-07-23T19:00:36Z,315.1,0
5824,117,1609,51,86.95,64.04,DE,DE,web,fashion,1,0,1,1,2024-07-26T11:45:08Z,181.69,0
5825,117,1609,51,86.95,34.72,DE,DE,app,grocery,1,1,1,1,2024-07-31T22:20:45Z,58.67,0
5826,117,1609,51,86.95,69.73,DE,DE,web,fashion,0,1,1,0,2024-08-14T07:50:26Z,333.43,0
5827,117,1609,51,86.95,49.26,DE,US,app,grocery,1,1,1,1,2024-08-15T19:27:39Z,1560.83,0
5828,117,1609,51,86.95,97.62,DE,DE,web,gaming,0,0,0,0,2024-08-22T06:06:42Z,97.34,0
5829,117,1609,51,86.95,62.63,DE,DE,app,electronics,0,1,1,1,2024-08-23T12:04:40Z,232.63,0
5830,117,1609,51,86.95,151.58,DE,DE,app,gaming,0,1,1,1,2024-08-23T21:38:05Z,454.3,0
5831,117,1609,51,86.95,193.88,DE,DE,app,fashion,0,0,0,0,2024-09-18T10:14:01Z,4.54,0
5832,117,1609,51,86.95,122.12,DE,DE,web,grocery,0,1,1,1,2024-09-20T21:06:04Z,292.04,0
5833,117,1609,51,86.95,40.04,DE,DE,app,travel,0,1,1,0,2024-09-26T03:02:36Z,358.67,0
5834,117,1609,51,86.95,184.54,DE,DE,app,travel,0,1,1,1,2024-09-28T05:55:14Z,332.87,0
5835,117,1609,51,86.95,191.17,DE,DE,app,electronics,0,0,0,0,2024-09-30T07:07:39Z,386.85,0
5836,117,1609,51,86.95,87.77,DE,DE,web,fashion,1,1,1,1,2024-10-05T17:59:20Z,337.15,0
5837,117,1609,51,86.95,168.47,DE,DE,app,travel,0,1,1,1,2024-10-05T20:18:49Z,477.46,0
5838,117,1609,51,86.95,65.99,DE,DE,web,travel,0,1,1,1,2024-10-12T17:15:00Z,202.96,0
5839,117,1609,51,86.95,34.2,DE,DE,app,fashion,1,1,1,1,2024-10-18T17:32:14Z,387.68,0
5840,117,1609,51,86.95,59.45,DE,DE,web,travel,0,0,1,1,2024-10-21T02:47:47Z,249.83,0
5841,118,1450,59,27.98,66.42,IT,IT,web,grocery,0,1,1,1,2024-01-01T13:18:30Z,336.98,0
5842,118,1450,59,27.98,13.27,IT,IT,web,fashion,0,1,1,1,2024-01-02T04:05:41Z,91.03,0
5843,118,1450,59,27.98,27.97,IT,IT,web,grocery,0,1,1,1,2024-01-03T03:42:44Z,237.35,0
5844,118,1450,59,27.98,28.46,IT,IT,web,electronics,0,1,1,1,2024-01-03T04:55:19Z,178.28,0
5845,118,1450,59,27.98,21.65,IT,US,web,grocery,1,1,1,1,2024-01-09T10:24:42Z,1010.75,0
5846,118,1450,59,27.98,22.41,IT,ES,web,gaming,0,1,1,1,2024-01-11T02:33:49Z,2032.31,0
5847,118,1450,59,27.98,29.0,IT,IT,app,travel,0,1,1,1,2024-01-17T00:25:02Z,236.98,0
5848,118,1450,59,27.98,21.12,IT,IT,app,electronics,0,0,0,0,2024-01-17T21:33:59Z,103.15,0
5849,118,1450,59,27.98,13.74,IT,IT,web,travel,0,1,1,1,2024-01-27T03:35:29Z,141.06,0
5850,118,1450,59,27.98,31.15,IT,IT,app,travel,0,1,1,1,2024-02-01T00:10:14Z,322.96,0
5851,118,1450,59,27.98,47.85,IT,IT,web,fashion,0,0,0,0,2024-02-11T14:41:59Z,33.9,0
5852,118,1450,59,27.98,43.21,IT,IT,web,travel,0,0,1,1,2024-02-13T08:22:17Z,209.86,0
5853,118,1450,59,27.98,18.66,IT,IT,web,gaming,1,1,1,0,2024-02-13T10:10:39Z,367.89,0
5854,118,1450,59,27.98,14.96,IT,IT,web,travel,0,1,1,0,2024-02-16T01:54:10Z,438.48,0
5855,118,1450,59,27.98,24.27,IT,IT,web,grocery,0,0,1,1,2024-02-18T15:30:37Z,400.07,0
5856,118,1450,59,27.98,61.27,IT,IT,web,grocery,1,1,1,1,2024-02-20T01:22:53Z,88.19,0
5857,118,1450,59,27.98,38.63,IT,IT,web,gaming,0,1,1,1,2024-02-29T12:40:55Z,229.11,0
5858,118,1450,59,27.98,39.78,IT,IT,app,electronics,0,1,1,1,2024-03-01T05:29:07Z,467.52,0
5859,118,1450,59,27.98,43.65,IT,IT,app,electronics,0,1,1,1,2024-03-05T13:27:08Z,175.84,0
5860,118,1450,59,27.98,34.53,IT,IT,app,fashion,0,1,1,1,2024-03-10T22:32:08Z,28.11,0
5861,118,1450,59,27.98,29.71,IT,IT,web,electronics,0,1,1,1,2024-03-12T18:16:39Z,0.74,0
5862,118,1450,59,27.98,38.96,IT,IT,app,electronics,0,1,1,1,2024-03-26T06:42:40Z,499.17,0
5863,118,1450,59,27.98,21.29,IT,IT,web,fashion,0,1,1,1,2024-04-03T22:11:07Z,346.19,0
5864,118,1450,59,27.98,13.79,IT,IT,app,gaming,0,1,1,1,2024-04-12T00:06:53Z,309.46,0
5865,118,1450,59,27.98,40.16,IT,IT,web,electronics,1,1,1,1,2024-04-23T12:07:49Z,58.8,0
5866,118,1450,59,27.98,51.95,IT,IT,app,electronics,1,1,1,0,2024-04-24T22:50:51Z,321.32,0
5867,118,1450,59,27.98,15.99,IT,IT,app,electronics,1,1,1,1,2024-05-05T20:52:18Z,341.71,0
5868,118,1450,59,27.98,42.19,IT,IT,web,grocery,0,1,1,1,2024-05-06T15:05:00Z,364.4,0
5869,118,1450,59,27.98,64.83,IT,IT,app,travel,0,1,1,1,2024-05-17T17:21:08Z,248.14,0
5870,118,1450,59,27.98,27.94,IT,IT,app,gaming,0,0,1,1,2024-06-03T14:24:23Z,335.99,0
5871,118,1450,59,27.98,18.58,IT,IT,web,electronics,1,1,1,1,2024-06-04T17:23:39Z,486.2,0
5872,118,1450,59,27.98,29.75,IT,IT,app,gaming,1,1,1,1,2024-06-23T01:17:56Z,406.52,0
5873,118,1450,59,27.98,21.24,IT,IT,web,electronics,0,1,1,1,2024-06-23T17:18:57Z,133.34,0
5874,118,1450,59,27.98,20.55,IT,IT,app,electronics,0,1,1,1,2024-06-29T01:38:10Z,410.21,0
5875,118,1450,59,27.98,34.74,IT,IT,web,fashion,0,1,1,1,2024-06-30T23:27:12Z,142.59,0
5876,118,1450,59,27.98,12.55,IT,IT,web,travel,0,1,1,1,2024-07-04T13:54:50Z,296.81,0
5877,118,1450,59,27.98,13.59,IT,IT,app,electronics,1,1,1,1,2024-07-24T19:15:06Z,289.28,0
5878,118,1450,59,27.98,28.25,IT,IT,web,electronics,0,1,1,1,2024-07-27T16:28:12Z,189.84,0
5879,118,1450,59,27.98,27.66,IT,IT,app,grocery,0,0,0,1,2024-07-31T17:02:10Z,282.83,0
